,title,author,url,category,id
739,Gnostic John the Baptizer,G.R.S. Mead,https://sacred-texts.com/chr/gno/gjb/index.htm,Gnosticism,gno/gjb
740,The Book of Giants,none provided,https://sacred-texts.com/chr/giants/giants.htm,Gnosticism,giants/
741,The Gospel of Thomas,none provided,https://sacred-texts.com/chr/thomas.htm,Gnosticism,
742,Excerpts from the Gospel of Mary,none provided,https://sacred-texts.com/chr/apo/marym.htm,Gnosticism,apo
743,"The Vampire, his Kith and Kin",Montague Summers,https://sacred-texts.com/goth/vkk/index.htm,Gothic,/vkk
744,The Book of Were-Wolves,Sabine Baring-Gould,https://sacred-texts.com/goth/bow/index.htm,Gothic,/bow
745,Frankenstein,Mary Wollstonecraft Shelley,https://sacred-texts.com/goth/frank/index.htm,Gothic,/frank
746,The Vampyre,John Polidori,https://sacred-texts.com/goth/polidori/vampyr.htm,Gothic,/polidori/
747,Dracula,Bram Stoker,https://sacred-texts.com/goth/drac/index.htm,Gothic,/drac
748,Lair of the White Worm,Bram Stoker,https://sacred-texts.com/goth/lww/index.htm,Gothic,/lww
749,Vikram and The Vampire,Richard R. Burton,https://sacred-texts.com/goth/vav/index.htm,Gothic,/vav
750,The Vampire Codex,Michelle Belanger,https://sacred-texts.com/goth/vc/index.htm,Gothic,/vc
751,The Vampire Ritual Book,Michelle Belanger,https://sacred-texts.com/goth/vrb/index.htm,Gothic,/vrb
752,Fragments of a Faith Forgotten,G.R.S. Mead,https://sacred-texts.com/gno/fff/index.htm,Gnosticism,fff
753,The Gnostics and Their Remains,Charles William King,https://sacred-texts.com/gno/gar/index.htm,Gnosticism,gar
754,Pistis Sophia,G.R.S. Mead,https://sacred-texts.com/chr/ps/index.htm,Gnosticism,ps
755,Early Church Fathers,none provided,https://sacred-texts.com/chr/ecf/index.htm,Gnosticism,ecf
756,"Thrice-Greatest Hermes, Vol. 1",G.R.S. Mead,https://sacred-texts.com/gno/th1/index.htm,Gnosticism,th1
757,"Thrice-Greatest Hermes, Vol. 2",G.R.S. Mead,https://sacred-texts.com/gno/th2/index.htm,Gnosticism,th2
758,"Thrice-Greatest Hermes, Vol. 3",G.R.S. Mead,https://sacred-texts.com/gno/th3/index.htm,Gnosticism,th3
759,The Divine Pymander,Hermes Mercurius Trismegistus,https://sacred-texts.com/eso/pym/index.htm,Gnosticism,pym
760,The Virgin of the World,Hermes Mercurius Trismegistus,https://sacred-texts.com/eso/vow/index.htm,Gnosticism,vow
761,"The Hymn of Jesus, Echoes from the Gnosis",G.R.S. Mead,https://sacred-texts.com/chr/gno/hoj.htm,Gnosticism,g
762,Gnostic John the Baptizer,G.R.S. Mead,https://sacred-texts.com/chr/gno/gjb/index.htm,Gnosticism,gno/gjb
763,The Book of Giants,none provided,https://sacred-texts.com/chr/giants/giants.htm,Gnosticism,giants/
764,The Gospel of Thomas,none provided,https://sacred-texts.com/chr/thomas.htm,Gnosticism,
765,Excerpts from the Gospel of Mary,none provided,https://sacred-texts.com/chr/apo/marym.htm,Gnosticism,apo
766,The Book of the Sacred Magic of Abramelin the Mage,S.L. MacGregor Mathers,https://sacred-texts.com/grim/abr/index.htm,Grimoires,/abr
767,The Magus,Francis Barrett,https://sacred-texts.com/grim/magus/index.htm,Grimoires,/magus
768,The Book of Ceremonial Magic,Arthur Edward Waite,https://sacred-texts.com/grim/bcm/index.htm,Grimoires,/bcm
769,Sixth Book of Moses,none provided,https://sacred-texts.com/grim/moses6/index.htm,Grimoires,/moses6
770,Seventh Book of Moses,none provided,https://sacred-texts.com/grim/moses7/index.htm,Grimoires,/moses7
771,The Key of Solomon The King,S. Liddell MacGregor Mathers,https://sacred-texts.com/grim/kos/index.htm,Grimoires,/kos
772,The Lesser Key of Solomon,S.L. MacGregor Mathers,https://sacred-texts.com/grim/lks/index.htm,Grimoires,/lks
773,Pow-wows; or Long Lost Friend,George Hohman,https://sacred-texts.com/ame/pow/index.htm,Grimoires,pow
774,The Rig-Veda,Ralph Griffith,https://sacred-texts.com/hin/rigveda/index.htm,Hinduism,rigveda
775,Rig-Veda (Sanskrit),none provided,https://sacred-texts.com/hin/rvsan/index.htm,Hinduism,rvsan
776,"Vedic Hymns, Part I (SBE 32)",F. Max Müller,https://sacred-texts.com/hin/sbe32/index.htm,Hinduism,sbe32
777,"Vedic Hymns, Part II (SBE 46)",Hermann Oldenberg,https://sacred-texts.com/hin/sbe46/index.htm,Hinduism,sbe46
778,A Vedic Reader for Students,A.A. Macdonell,https://sacred-texts.com/hin/vedaread.htm,Hinduism,ve
779,The Sama-Veda,Ralph Griffith,https://sacred-texts.com/hin/sv.htm,Hinduism,
780,The Yajur Veda (Taittiriya Sanhita),Arthur Berriedale Keith,https://sacred-texts.com/hin/yv/index.htm,Hinduism,yv
781,The Texts of the White Yajurveda,Ralph T.H. Griffith,https://sacred-texts.com/hin/wyv/index.htm,Hinduism,wyv
782,The Hymns of the Atharvaveda,Ralph T.H. Griffith,https://sacred-texts.com/hin/av/index.htm,Hinduism,av
783,,Maurice Bloomfield,https://sacred-texts.com/hin/index.htm#,Hinduism,
784,"The Upanishads, Part I (SBE 1)",Max Müller,https://sacred-texts.com/hin/sbe01/index.htm,Hinduism,sbe01
785,"The Upanishads, Part II (SBE 15)",Max Müller,https://sacred-texts.com/hin/sbe15/index.htm,Hinduism,sbe15
786,Thirty Minor Upanishads,K. Narayanasvami Aiyar,https://sacred-texts.com/hin/tmu/index.htm,Hinduism,tmu
787,From the Upanishads,Charles Johnston,https://sacred-texts.com/hin/ftu/index.htm,Hinduism,ftu
788,The Vishnu Purana,H.H. Wilson,https://sacred-texts.com/hin/vp/index.htm,Hinduism,vp
789,The Garuda Purana,Ernest Wood,https://sacred-texts.com/hin/gpu/index.htm,Hinduism,gpu
790,The S’rimad Devî Bhâgawatam,Swami Vijnanananda,https://sacred-texts.com/hin/db/index.htm,Hinduism,db
791,The Devî Gita,Swami Vijnanananda,https://sacred-texts.com/hin/dg/index.htm,Hinduism,dg
792,The Prem Sagur,Lallu Lal,https://sacred-texts.com/hin/psa/index.htm,Hinduism,psa
793,The Transmigration of the Seven Brahmans,Henry David Thoreau,https://sacred-texts.com/hin/tsb/index.htm,Hinduism,tsb
794,Kundalini: The Mother of the Universe,Rishi Singh Gherwal,https://sacred-texts.com/hin/kmu/index.htm,Hinduism,kmu
795,The Laws of Manu,George Bühler,https://sacred-texts.com/hin/manu.htm,Hinduism,
796,"The Sacred Laws of the Âryas, Part I (SBE 2)",George Bühler,https://sacred-texts.com/hin/sbe02/index.htm,Hinduism,sbe02
797,"The Sacred Laws of the Âryas, Part II (SBE 14)",George Bühler,https://sacred-texts.com/hin/sbe14/index.htm,Hinduism,sbe14
798,The Institutes of Vishnu (SBE 7),Julius Jolly,https://sacred-texts.com/hin/sbe07/index.htm,Hinduism,sbe07
799,The Minor Law Books (SBE 33),Julius Jolly,https://sacred-texts.com/hin/sbe33/index.htm,Hinduism,sbe33
800,"Satapatha Brahmana, Part I (SBE12)",none provided,https://sacred-texts.com/hin/sbr/sbe12/index.htm,Hinduism,sbr/sbe12
801,"Satapatha Brahmana, Part II (SBE26)",none provided,https://sacred-texts.com/hin/sbr/sbe26/index.htm,Hinduism,sbr/sbe26
802,"Satapatha Brahmana, Part III (SBE41)",none provided,https://sacred-texts.com/hin/sbr/sbe41/index.htm,Hinduism,sbr/sbe41
803,"Satapatha Brahmana, Part IV (SBE43)",none provided,https://sacred-texts.com/hin/sbr/sbe43/index.htm,Hinduism,sbr/sbe43
804,"Satapatha Brahmana, Part V (SBE44)",none provided,https://sacred-texts.com/hin/sbr/sbe44/index.htm,Hinduism,sbr/sbe44
805,"The Grihya Sutras, Part 1 (SBE 29)",Hermann Oldenberg,https://sacred-texts.com/hin/sbe29/index.htm,Hinduism,sbe29
806,"The Grihya Sutras, Part 2 (SBE 30)",Hermann Oldenberg,https://sacred-texts.com/hin/sbe30/index.htm,Hinduism,sbe30
807,The Mahabharata,Kisari Mohan Ganguli,https://sacred-texts.com/hin/maha/index.htm,Hinduism,maha
808,The Mahabharata in Sanskrit,none provided,https://sacred-texts.com/hin/mbs/index.htm,Hinduism,mbs
809,Rámáyan Of Válmíki,Ralph T. H. Griffith,https://sacred-texts.com/hin/rama/index.htm,Hinduism,rama
810,The Ramayana in Sanskrit,none provided,https://sacred-texts.com/hin/rys/index.htm,Hinduism,rys
811,The Ramayana and Mahabharata,R. Dutt,https://sacred-texts.com/hin/dutt/index.htm,Hinduism,dutt
812,Indian Idylls,Edwin Arnold,https://sacred-texts.com/hin/ii.htm,Hinduism,
813,Love and Death,Sri Arobindo,https://sacred-texts.com/hin/lad/index.htm,Hinduism,lad
814,The Bhagavadgîtâ (SBE 8),Kâshinâth Trimbak Telang,https://sacred-texts.com/hin/sbe08/index.htm,Hinduism,sbe08
815,The Bhagavad Gita in Sanskrit,none provided,https://sacred-texts.com/hin/bgs/index.htm,Hinduism,bgs
816,Srimad-Bhagavad-Gita,Swami Swarupananda,https://sacred-texts.com/hin/sbg/index.htm,Hinduism,sbg
817,The Bhagavad Gita,International Gita Society,https://sacred-texts.com/hin/gita/agsgita.htm,Hinduism,gita/a
818,The Bhagavad Gita,Edwin Arnold,https://sacred-texts.com/hin/gita/index.htm,Hinduism,gita
819,The Vedântâ-Sûtras (SBE 48),Râmânuja,https://sacred-texts.com/hin/sbe48/index.htm,Hinduism,sbe48
820,The Vedântâ-Sûtras Part I (SBE 34),Sankarâkârya,https://sacred-texts.com/hin/sbe34/index.htm,Hinduism,sbe34
821,The Vedântâ-Sûtras Part II (SBE 38),Sankarâkârya,https://sacred-texts.com/hin/sbe38/index.htm,Hinduism,sbe38
822,The Crest-Jewel of Wisdom,Śankarâchârya,https://sacred-texts.com/hin/cjw/index.htm,Hinduism,cjw
823,Brahma-Knowledge,L.D. Barnett,https://sacred-texts.com/hin/brk/index.htm,Hinduism,brk
824,Select Works of Sri Sankaracharya,S. Venkataramanan,https://sacred-texts.com/hin/wos/index.htm,Hinduism,wos
825,The Yoga Sutras of Patanjali,Charles Johnston,https://sacred-texts.com/hin/ysp/index.htm,Hinduism,ysp
826,The Yoga Sutras of Patanjali,none provided,https://sacred-texts.com/hin/yogasutr.htm,Hinduism,yo
827,The Hatha Yoga Pradipika,Pancham Sinh,https://sacred-texts.com/hin/hyp/index.htm,Hinduism,hyp
828,Dakshinamurti Stotra,Alladi Mahadeva Sastri,https://sacred-texts.com/hin/dast/index.htm,Hinduism,dast
829,The Sánkhya Aphorisms of Kapila,James R. Ballantyne,https://sacred-texts.com/hin/sak/index.htm,Hinduism,sak
830,Kalidasa: Translations of Shakuntala and Other Works,Kalidasa,https://sacred-texts.com/hin/sha/index.htm,Hinduism,sha
831,The Little Clay Cart,Shudraka,https://sacred-texts.com/hin/lcc/index.htm,Hinduism,lcc
832,Verses of Vemana,Vemana,https://sacred-texts.com/hin/vov/index.htm,Hinduism,vov
833,Black Marigolds,Bilhana,https://sacred-texts.com/hin/bilhana/index.htm,Hinduism,bilhana
834,Vikram and the Vampire,Richard Burton,https://sacred-texts.com/goth/vav/index.htm,Hinduism,/vav
835,Hymns of the Tamil Saivite Saints,F. Kingsbury,https://sacred-texts.com/hin/htss/index.htm,Hinduism,htss
836,Songs of Kabîr,Kabir,https://sacred-texts.com/hin/sok/index.htm,Hinduism,sok
837,Yoga Vashisht or Heaven Found,Rishi Singh Gherwal,https://sacred-texts.com/hin/yvhf/index.htm,Hinduism,yvhf
838,Relax with Yoga,Arthur Liebers,https://sacred-texts.com/hin/rwy/index.htm,Hinduism,rwy
839,Great Systems of Yoga,Ernest Wood,https://sacred-texts.com/hin/gsoy/index.htm,Hinduism,gsoy
840,Old Deccan Days,Mary Frere,https://sacred-texts.com/hin/odd/index.htm,Hinduism,odd
841,"Ramakrishna, His Life and Sayings",F. Max Müller,https://sacred-texts.com/hin/rls/index.htm,Hinduism,rls
842,The Gospel of Ramakrishna,Mahendra Nath Gupta,https://sacred-texts.com/hin/gork/index.htm,Hinduism,gork
843,"Hindu Mythology, Vedic and Puranic",W.J. Wilkins,https://sacred-texts.com/hin/hmvp/index.htm,Hinduism,hmvp
844,How To Be A Yogi,Swâmi Abhedânanda,https://sacred-texts.com/hin/hby/index.htm,Hinduism,hby
845,Twenty-two Goblins,Arthur W. Ryder,https://sacred-texts.com/hin/ttg/index.htm,Hinduism,ttg
846,Indian Fairy Tales,Joseph Jacobs,https://sacred-texts.com/hin/ift/index.htm,Hinduism,ift
847,Indian Myth and Legend,Donald A. Mackenzie,https://sacred-texts.com/hin/iml/index.htm,Hinduism,iml
848,Karma-Yoga,Swami Vivekananda,https://sacred-texts.com/hin/kyog/index.htm,Hinduism,kyog
849,Hindu Mysticism,S.N. Dasgupta,https://sacred-texts.com/hin/hm/index.htm,Hinduism,hm
850,Kali the Mother,Sister Nivedita,https://sacred-texts.com/hin/ktm/index.htm,Hinduism,ktm
851,The Web of Indian Life,Sister Nivedita,https://sacred-texts.com/hin/wil/index.htm,Hinduism,wil
852,Studies from an Eastern Home,Sister Nivedita,https://sacred-texts.com/hin/seh/index.htm,Hinduism,seh
853,Gitanjali,none provided,https://sacred-texts.com/hin/tagore/gitnjali.htm,Hinduism,tagore/gi
854,"Saddhana, The Realisation of Life",none provided,https://sacred-texts.com/hin/tagore/sadh/index.htm,Hinduism,tagore/sadh
855,The Crescent Moon,none provided,https://sacred-texts.com/hin/tagore/cresmoon/index.htm,Hinduism,tagore/cresmoon
856,Fruit-Gathering,none provided,https://sacred-texts.com/hin/tagore/frutgath.htm,Hinduism,tagore/fr
857,Stray Birds,none provided,https://sacred-texts.com/hin/tagore/strybrds.htm,Hinduism,tagore/st
858,The Home and the World,none provided,https://sacred-texts.com/hin/tagore/homewrld/index.htm,Hinduism,tagore/homewrld
859,Thought Relics,none provided,https://sacred-texts.com/hin/tagore/tr/index.htm,Hinduism,tagore/tr
860,Songs of Kabîr,none provided,https://sacred-texts.com/hin/sok/index.htm,Hinduism,sok
861,Sanskrit dictionary,none provided,https://sacred-texts.com/hin/sktdict.txt,Hinduism,s
862,Hypertext Qur’an,none provided,https://sacred-texts.com/isl/htq/index.htm,Islam,htq
863,Unicode Qur’an,none provided,https://sacred-texts.com/isl/uq/index.htm,Islam,uq
864,"The Holy Qur’an: Arabic Text, Pronunciation Guide",Yusuf Ali,https://sacred-texts.com/isl/quran/index.htm,Islam,quran
865,"The Qur’ân, Part I",E.H. Palmer,https://sacred-texts.com/isl/sbe06/index.htm,Islam,sbe06
866,"The Qur’ân, Part II",E.H. Palmer,https://sacred-texts.com/isl/sbe09/index.htm,Islam,sbe09
867,The Koran,J.M. Rodwell,https://sacred-texts.com/isl/qr/index.htm,Islam,qr
868,The Qur’an,Mohammed Marmaduke Pickthall,https://sacred-texts.com/isl/pick/index.htm,Islam,pick
869,The Holy Quran,Abdullah Yusuf Ali,https://sacred-texts.com/isl/yaq/index.htm,Islam,yaq
870,A Manual of Hadith,Maulana Muhammad Ali,https://sacred-texts.com/isl/hadith/index.htm,Islam,hadith
871,Hadith of Bukhari,none provided,https://sacred-texts.com/isl/bukhari/index.htm,Islam,bukhari
872,The Rubayyat of Omar Khayyam,Omar Khayyam,https://sacred-texts.com/isl/khayyam.txt,Islam,k
873,Oriental Mysticism,E.H. Palmer,https://sacred-texts.com/isl/omy/index.htm,Islam,omy
874,Selections from the Poetry of the Afghans,H. G. Raverty,https://sacred-texts.com/isl/spa/index.htm,Islam,spa
875,The Kasîdah,Hâjî Abdû El-Yezdî,https://sacred-texts.com/isl/kas/index.htm,Islam,kas
876,The Mesnevi,Rumi,https://sacred-texts.com/isl/mes/index.htm,Islam,mes
877,Bird Parliament,Farid ud-Din Attar,https://sacred-texts.com/isl/bp/index.htm,Islam,bp
878,Poems from the Divan of Hafiz,Hafiz,https://sacred-texts.com/isl/pdh/index.htm,Islam,pdh
879,The Masnavi,Rumi,https://sacred-texts.com/isl/masnavi/index.htm,Islam,masnavi
880,The Gulistan,Sa’di,https://sacred-texts.com/isl/gulistan.txt,Islam,gu
881,Salaman and Absal,Nur ad-Din Abd ar-Rahman Jami,https://sacred-texts.com/isl/saab/index.htm,Islam,saab
882,Sadi’s Scroll of Wisdom,Sadi,https://sacred-texts.com/isl/ssw/index.htm,Islam,ssw
883,The Alchemy of Happiness,Al-Ghazzali,https://sacred-texts.com/isl/tah/index.htm,Islam,tah
884,The Enclosed Garden of the Truth,Hakîm Abû’ L-Majd Majdûd Sanâ’î,https://sacred-texts.com/isl/egt/index.htm,Islam,egt
885,The Bustan of Sadi,Sadi,https://sacred-texts.com/isl/bus/index.htm,Islam,bus
886,The Tarjuman al-Ashwaq,al-Arabi,https://sacred-texts.com/isl/taa/index.htm,Islam,taa
887,The Diwan of Zeb-un-Nissa,Zeb-un-Nissa,https://sacred-texts.com/isl/zun/index.htm,Islam,zun
888,The Mystics of Islam,Reynold A. Nicholson,https://sacred-texts.com/isl/moi/moi.htm,Islam,m
889,A Sufi Message of Spritual Liberty,Pir-o-Murshid Inayat Khan,https://sacred-texts.com/isl/msl/msl.htm,Islam,m
890,Songs of Kabîr,Rabindranath Tagore,https://sacred-texts.com/hin/sok/index.htm,Islam,sok
891,The Secret Rose Garden,Sa’d Ud Din Mahmud Shabistari,https://sacred-texts.com/isl/srg/index.htm,Islam,srg
892,The Secrets of the Self,Muhammad Iqbal,https://sacred-texts.com/isl/iq/index.htm,Islam,iq
893,Studies in Islamic Mysticism,Reynold Alleyne Nicholson,https://sacred-texts.com/isl/siim/index.htm,Islam,siim
894,The Mishkât Al-Anwar,Al-Ghazzali,https://sacred-texts.com/isl/mishkat/index.htm,Islam,mishkat
895,The Diwan of Abu’l-Ala,Henry Baerlein,https://sacred-texts.com/isl/daa/index.htm,Islam,daa
896,The Religion of the Koran,Arthur N. Wollaston,https://sacred-texts.com/isl/rok/index.htm,Islam,rok
897,Arabic Thought and Its Place in History,De Lacy O’Leary,https://sacred-texts.com/isl/ath/index.htm,Islam,ath
898,The Glory of the Shia World,P. M. Sykes,https://sacred-texts.com/isl/gsw/index.htm,Islam,gsw
899,Arabian Poetry,W. A. Clouston,https://sacred-texts.com/isl/arp/index.htm,Islam,arp
900,The History of Philosophy in Islam,T. J. De Boer,https://sacred-texts.com/isl/hpi/index.htm,Islam,hpi
901,Arabian Wisdom,John Wortabet,https://sacred-texts.com/isl/arw/index.htm,Islam,arw
902,The Maqámát of Badí‘ al-Zamán al-Hamadhání,W.J. Prendergast,https://sacred-texts.com/isl/mhm/index.htm,Islam,mhm
903,Islam,John A. Williams,https://sacred-texts.com/isl/isl/index.htm,Islam,isl
904,The Philosophy of Alfarabi,Robert Hammond,https://sacred-texts.com/isl/palf/index.htm,Islam,palf
905,"Development of Muslim Theology, Jurisprudence and Constitutional Theory",Duncan B. MacDonald,https://sacred-texts.com/isl/dmt/index.htm,Islam,dmt
906,"The Bible, The Koran, and the Talmud",Dr. G. Weil,https://sacred-texts.com/isl/bkt/index.htm,Islam,bkt
907,The Hanged Poems,F.E. Johnson,https://sacred-texts.com/isl/hanged/index.htm,Islam,hanged
908,Folk-lore of the Holy Land,J. E. Hanauer,https://sacred-texts.com/asia/flhl/index.htm,Islam,/flhl
909,Christ In Islâm,James Robson,https://sacred-texts.com/isl/cii/index.htm,Islam,cii
910,The Gospel of Barnabas,Lonsdale and Laura Ragg,https://sacred-texts.com/isl/gbar/index.htm,Islam,gbar
911,The Poetic Edda,Henry Adams Bellows,https://sacred-texts.com/neu/poe/index.htm,Icelandic,poe
912,The Prose Edda,Snorri Sturlson,https://sacred-texts.com/neu/pre/index.htm,Icelandic,pre
913,Old Norse Poems,Lee M. Hollander,https://sacred-texts.com/neu/onp/index.htm,Icelandic,onp
914,The Story of the Volsungs,William Morris,https://sacred-texts.com/neu/vlsng/index.htm,Icelandic,vlsng
915,The Story of Grettir the Strong,Eirikr Magnusson,https://sacred-texts.com/neu/gre/index.htm,Icelandic,gre
916,The Story of Egil Skallagrimsson (Egil’s Saga),W.C. Green,https://sacred-texts.com/neu/egil/index.htm,Icelandic,egil
917,The Story of Burnt Njal,George Webbe Dasent,https://sacred-texts.com/neu/ice/njal/index.htm,Icelandic,ice/njal
918,The Laxdaela Saga,Muriel Press,https://sacred-texts.com/neu/ice/lax/index.htm,Icelandic,ice/lax
919,The Story of Gisli the Outlaw,George Webbe Dasent,https://sacred-texts.com/neu/ice/gto/index.htm,Icelandic,ice/gto
920,The Life and Death of Cormac the Skalda,W.G. Collingwood,https://sacred-texts.com/neu/cormac.htm,Icelandic,
921,The Story of Viga-Glum,Sir Edmund Head,https://sacred-texts.com/neu/vig/index.htm,Icelandic,vig
922,The Norse Discovery of America,Arthur Middleton Reeves,https://sacred-texts.com/neu/nda/index.htm,Icelandic,nda
923,"Icelandic Sagas, Vol. 3: The Orkneyingers Saga",George W. Dasent,https://sacred-texts.com/neu/ice/is3/index.htm,Icelandic,ice/is3
924,The Children of Odin,Padraic Colum,https://sacred-texts.com/neu/ice/coo/index.htm,Icelandic,ice/coo
925,Teutonic Myth and Legend,Donald Mackenzie,https://sacred-texts.com/neu/tml/index.htm,Icelandic,tml
926,"Jaina Sutras, Part I",Hermann Jacobi,https://sacred-texts.com/jai/sbe22/index.htm,Jainism,sbe22
927,"Jaina Sutras, Part II",Hermann Jacobi,https://sacred-texts.com/jai/sbe45/index.htm,Jainism,sbe45
928,A Treatise on Jainism,none provided,https://sacred-texts.com/jai/treatise.txt,Jainism,tr
929,Ten Virtues Of Monks,none provided,https://sacred-texts.com/jai/10virtue.txt,Jainism,10
930,Twelve Reflections or Bhavnas,none provided,https://sacred-texts.com/jai/12bhavna.txt,Jainism,12
931,Twelve Vows Of Layperson,none provided,https://sacred-texts.com/jai/12vows.txt,Jainism,
932,Fourteen Auspicious Dreams,none provided,https://sacred-texts.com/jai/14dreams.txt,Jainism,14
933,Five Bodies and Eight Vargnas,none provided,https://sacred-texts.com/jai/5bodies.txt,Jainism,5
934,Five Great Vows (Maha-vratas),none provided,https://sacred-texts.com/jai/5vows.txt,Jainism,
935,Six Universal Substances (Dravyas),none provided,https://sacred-texts.com/jai/6substns.txt,Jainism,6s
936,Meaning Of Ashta Prakari Puja,none provided,https://sacred-texts.com/jai/8puja.txt,Jainism,
937,Nine Tattvas (Principles),none provided,https://sacred-texts.com/jai/9tatvas.txt,Jainism,9
938,The Babylonian Talmud,M.L. Rodkinson,https://sacred-texts.com/jud/talmud.htm,Judaism,
939,Eighteen Treatises from the Mishna,D. A. Sola,https://sacred-texts.com/jud/etm/index.htm,Judaism,etm
940,The Wisdom of the Talmud,Ben Zion Bokser,https://sacred-texts.com/jud/wott/index.htm,Judaism,wott
941,The Talmud,Joseph Barclay,https://sacred-texts.com/jud/bar/index.htm,Judaism,bar
942,The Talmud: Selections,H. Polano,https://sacred-texts.com/jud/pol/index.htm,Judaism,pol
943,The Babylonian Talmud in Selection,Leo Auerbach,https://sacred-texts.com/jud/bata/index.htm,Judaism,bata
944,Sayings of the Jewish Fathers (Pirqe Aboth),Charles Taylor,https://sacred-texts.com/jud/sjf/index.htm,Judaism,sjf
945,Hebraic Literature,Maurice Harris,https://sacred-texts.com/jud/hl/index.htm,Judaism,hl
946,The Wisdom of Israel,Edwin Collins,https://sacred-texts.com/jud/wois/index.htm,Judaism,wois
947,"Tractate Sanhedrin, Mishnah and Tosefta",Herbert Danby,https://sacred-texts.com/jud/tsa/index.htm,Judaism,tsa
948,Tractate Berakoth,A. Lukyn Williams,https://sacred-texts.com/jud/tbr/index.htm,Judaism,tbr
949,Legends of the Jews,Louis Ginzberg,https://sacred-texts.com/jud/loj/index.htm,Judaism,loj
950,The Kabbalah Unveiled,S.L. MacGregor Mathers,https://sacred-texts.com/jud/tku/index.htm,Judaism,tku
951,Sepher Yezirah,Isidor Kalisch,https://sacred-texts.com/jud/sy/index.htm,Judaism,sy
952,Kabbalah – Sepher Yetzirah,W.W. Westcot,https://sacred-texts.com/jud/yetzirah.htm,Judaism,ye
953,The Zohar: Bereshith to Lekh Lekha,Nurho de Manhar,https://sacred-texts.com/jud/zdm/index.htm,Judaism,zdm
954,Jewish Mysticism,J. Abelson,https://sacred-texts.com/jud/jm/index.htm,Judaism,jm
955,"The Kabbalah, or the Religious Philosophy of the Hebrews",Adolphe Franck,https://sacred-texts.com/jud/rph/index.htm,Judaism,rph
956,The Cabala,Bernhard Pick,https://sacred-texts.com/jud/cab/index.htm,Judaism,cab
957,Tales and Maxims from the Midrash,Samuel Rapaport,https://sacred-texts.com/jud/tmm/index.htm,Judaism,tmm
958,"The Sacred Books and Early Literature of the East, Vol. IV: Medieval Hebrew",none provided,https://sacred-texts.com/jud/mhl/index.htm,Judaism,mhl
959,Midrash Tanhuma,none provided,https://sacred-texts.com/jud/midrash.htm,Judaism,m
960,The Union Haggadah,The Central Conference of American Rabbis,https://sacred-texts.com/jud/uh/index.htm,Judaism,uh
961,Haggada For Pesach According To Chabad-Lubavitch Custom,none provided,https://sacred-texts.com/jud/hagada.txt,Judaism,
962,,Simeon Singer,https://sacred-texts.com/jud/index.htm#,Judaism,
963,The Works of Flavius Josephus,Josephus,https://sacred-texts.com/jud/josephus/index.htm,Judaism,josephus
964,The Kitab al Khazari,Judah Hallevi,https://sacred-texts.com/jud/khz/index.htm,Judaism,khz
965,The Guide for the Perplexed,Moses Maimonides,https://sacred-texts.com/jud/gfp/index.htm,Judaism,gfp
966,Selected Religious Poems of Solomon ibn Gabirol,Solomon ibn Gabirol,https://sacred-texts.com/jud/sig/index.htm,Judaism,sig
967,The Fountain of Life,Solomon ibn Gabirol,https://sacred-texts.com/jud/fons/index.htm,Judaism,fons
968,Original Hebrew of a Portion of Ecclesiasticus,A.E. Cowley,https://sacred-texts.com/jud/ohpe/index.htm,Judaism,ohpe
969,The Duties of the Heart,Rabbi Bachye,https://sacred-texts.com/jud/doth/index.htm,Judaism,doth
970,Ancient Jewish Proverbs,Abraham Cohen,https://sacred-texts.com/jud/ajp/index.htm,Judaism,ajp
971,Jewish Magic and Superstition: A Study in Folk Religion,Joshua Trachtenberg,https://sacred-texts.com/jud/jms/index.htm,Judaism,jms
972,A Rabbi’s Impressions of the Oberammergau Passion Play,Joseph Krauskopf,https://sacred-texts.com/jud/rio/index.htm,Judaism,rio
973,"Folk-lore of the Holy Land; Moslem, Christian and Jewish",J. E. Hanauer,https://sacred-texts.com/asia/flhl/index.htm,Judaism,/flhl
974,Jewish Fairy Tales and Legends,Aunt Naomi,https://sacred-texts.com/jud/jftl/index.htm,Judaism,jftl
975,The Great March,Rose G. Lurie,https://sacred-texts.com/jud/tgm/index.htm,Judaism,tgm
976,The Golden Mountain,Meyer Levin,https://sacred-texts.com/jud/gm/index.htm,Judaism,gm
977,Reform Judaism – 1885 Pittsburgh Conference,none provided,https://sacred-texts.com/jud/1885.htm,Judaism,
978,Articles of Faith from the Jewish Encyclopedia,none provided,https://sacred-texts.com/jud/aof.htm,Judaism,
979,The Columbus Platform: The Guiding Principles Of Reform Judaism [1937],none provided,https://sacred-texts.com/jud/colplat.htm,Judaism,c
980,Reform Judaism – A Centenary Perspective,none provided,https://sacred-texts.com/jud/100.htm,Judaism,
981,Maimonides: Ani Maamin – I believe…,none provided,https://sacred-texts.com/jud/maimon.txt,Judaism,
982,Solomon Schechter – Studies in Judaism – The Dogmas of Judaism,none provided,https://sacred-texts.com/jud/studies.htm,Judaism,s
983,The Thirteen Wants by Mordecai M. Kaplan,none provided,https://sacred-texts.com/jud/wants.htm,Judaism,
984,The Myth of the Birth of the Hero,Otto Rank,https://sacred-texts.com/neu/mbh/index.htm,Legends/Sagas,mbh
985,The Lang Fairy Books,Andrew Lang,https://sacred-texts.com/neu/lfb/index.htm,Legends/Sagas,lfb
